question_concept_id,responce_concpet_id,Question,Response removed due to invalid value,q_cnt,a_cnt,ev_prop,q_pt,a_pt,pt_prop,ev_lower_confidence_interval,ev_upper_confidence_interval,pt_lower_confidence_interval,pt_upper_confidence_interval
1310052,45879198,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home. How often did you wear a face mask or face covering?",Some of the time,1285,51,0.039688716,871,45,0.051664753,0.029014498,0.050362934,0.03696476,0.066364746
903629,903096,How much time did you usually spend doing moderate physical activities on one of those those days (minutes per day)?,PMI: Skip,1222,345,0.282324059,839,322,0.383790226,0.257086309,0.307561809,0.350883978,0.416696474
1332769,1332766,Who do you know who has died? Check all that apply.,Friend,1581,652,0.412397217,805,429,0.532919255,0.388132125,0.436662309,0.498454369,0.567384141
1332769,45878142,Who do you know who has died? Check all that apply.,Other,1581,460,0.290955092,805,328,0.407453416,0.26856623,0.313343954,0.373510403,0.441396429
1332769,1333302,Who do you know who has died? Check all that apply.,Co-worker,1581,156,0.098671727,805,118,0.146583851,0.083971636,0.113371818,0.122151028,0.171016674
1332769,1332778,Who do you know who has died? Check all that apply.,Neighbor,1581,138,0.087286528,805,111,0.137888199,0.073373457,0.101199599,0.114070736,0.161705662
1332769,903096,Who do you know who has died? Check all that apply.,PMI: Skip,1581,42,0.026565465,805,37,0.045962733,0.018638732,0.034492198,0.031497157,0.060428309
1332769,1332759,Who do you know who has died? Check all that apply.,Parent,1581,37,0.02340291,805,25,0.031055901,0.015950876,0.030854944,0.019072735,0.043039067
1332769,1332760,Who do you know who has died? Check all that apply.,Grandparent,1581,27,0.017077799,805,21,0.026086957,0.010691376,0.023464222,0.015076079,0.037097835
1332769,1177221,Who do you know who has died? Check all that apply.,I prefer not to answer,1581,24,0.015180266,805,20,0.02484472,0.009153279,0.021207253,0.014092353,0.035597087
1333235,1333026,Which of the following symptoms did you have? (select all that apply).,Unusual fatigue,5902,636,0.107760081,788,566,0.718274112,0.09984932,0.115670842,0.686865881,0.749682343
1333235,1332834,Which of the following symptoms did you have? (select all that apply).,A fever/feverish,5902,455,0.077092511,788,417,0.529187817,0.070287424,0.083897598,0.494336937,0.564038697
1333235,45883730,Which of the following symptoms did you have? (select all that apply).,Headache,5902,444,0.075228736,788,400,0.507614213,0.068499627,0.081957845,0.472707848,0.542520578
1333235,1332779,Which of the following symptoms did you have? (select all that apply).,Runny or stuffy nose,5902,440,0.074551,788,394,0.5,0.067849817,0.081252183,0.465089587,0.534910413
1333235,1333131,Which of the following symptoms did you have? (select all that apply).,Unusually strong muscle pains/aches,5902,439,0.074381566,788,391,0.496192893,0.06768739,0.081075742,0.461283492,0.531102294
1333235,1332774,Which of the following symptoms did you have? (select all that apply).,Cough,5902,414,0.070145713,788,373,0.473350254,0.063630082,0.076661344,0.438489463,0.508211045
1333235,1332786,Which of the following symptoms did you have? (select all that apply).,Loss of smell or taste,5902,342,0.057946459,788,322,0.408629442,0.051985725,0.063907193,0.374306883,0.442952001
1333235,1332726,Which of the following symptoms did you have? (select all that apply).,Skipping meals,5902,345,0.058454761,788,311,0.394670051,0.052469556,0.064439966,0.360543048,0.428797054
1333235,1310075,Which of the following symptoms did you have? (select all that apply).,Chills or shivers (feeling too cold),5902,317,0.053710607,788,291,0.36928934,0.047958983,0.059462231,0.335592944,0.402985736
1333235,1332836,Which of the following symptoms did you have? (select all that apply).,Sore or painful throat,5902,302,0.051169095,788,272,0.345177665,0.045547665,0.056790525,0.311983017,0.378372313
1333235,1333230,Which of the following symptoms did you have? (select all that apply).,Difficulty breathing or shortness of breath,5902,288,0.048797018,788,264,0.335025381,0.043300575,0.054293461,0.302069997,0.367980765
1333235,45884747,Which of the following symptoms did you have? (select all that apply).,Diarrhea,5902,258,0.043713995,788,241,0.305837563,0.038497814,0.048930176,0.27366683,0.338008296
1333235,1333255,Which of the following symptoms did you have? (select all that apply).,Dizziness or light-headedness,5902,249,0.042189088,788,229,0.290609137,0.037060611,0.047317565,0.258907447,0.322310827
1333235,1333129,Which of the following symptoms did you have? (select all that apply).,Unusual chest pain or tightness in your chest,5902,209,0.035411725,788,191,0.242385787,0.030696602,0.040126848,0.212465716,0.272305858
1333235,45882288,Which of the following symptoms did you have? (select all that apply).,Nausea,5902,183,0.031006438,788,172,0.218274112,0.026584274,0.035428602,0.189432911,0.247115313
1333235,1333128,Which of the following symptoms did you have? (select all that apply).,"Unusual eye soreness or discomfort (eg, light sensitivity or excessive tears)",5902,148,0.025076245,788,136,0.172588832,0.021087236,0.029065254,0.146204141,0.198973523
1333235,1333010,Which of the following symptoms did you have? (select all that apply).,Unusually hoarse voice,5902,145,0.024567943,788,133,0.168781726,0.02061854,0.028517346,0.142629706,0.194933746
1333235,1333228,Which of the following symptoms did you have? (select all that apply).,Unusual abdominal pain or stomach ache,5902,125,0.021179261,788,115,0.145939086,0.017505969,0.024852553,0.121289183,0.170588989
1333235,1333171,Which of the following symptoms did you have? (select all that apply).,"Confusion, disorientation, or drowsiness",5902,112,0.018976618,788,104,0.131979695,0.01549567,0.022457566,0.108347531,0.155611859
1333235,1333172,Which of the following symptoms did you have? (select all that apply).,"Raised, red, itchy, welts on the skin or sudden swelling of the face or lips",5902,35,0.005930193,788,34,0.043147208,0.003971387,0.007888999,0.028960426,0.05733399
1310051,903096,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",PMI: Skip,916,292,0.318777293,700,239,0.341428571,0.288599422,0.348955164,0.306300812,0.37655633
1310051,45883772,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",All of the time,916,262,0.286026201,700,230,0.328571429,0.256761479,0.315290923,0.293776666,0.363366192
1310051,45879199,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",Most of the time,916,150,0.163755459,700,136,0.194285714,0.139791151,0.187719767,0.164976104,0.223595324
1310051,45879198,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",Some of the time,916,107,0.116812227,700,98,0.14,0.096011858,0.137612596,0.114295313,0.165704687
1310051,45876662,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",Never,916,95,0.10371179,700,87,0.124285714,0.083967648,0.123455932,0.099846294,0.148725134
903635,903096,How much time did you usually spend walking on one of those days (hours per day)?,PMI: Skip,695,271,0.389928058,695,271,0.389928058,0.353667168,0.426188948,0.353667168,0.426188948
1310056,45883772,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",All of the time,763,446,0.584534731,602,379,0.629568106,0.549567733,0.619501729,0.590991378,0.668144834
1310056,903096,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",PMI: Skip,763,208,0.272608126,602,179,0.297342193,0.241011592,0.30420466,0.260828979,0.333855407
1310056,45879199,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",Most of the time,763,69,0.090432503,602,64,0.106312292,0.070082449,0.110782557,0.08168966,0.130934924
1310056,45879198,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",Some of the time,763,36,0.047182176,602,29,0.048172757,0.032137607,0.062226745,0.031067498,0.065278016
903631,903096,How much time did you usually spend doing vigorous physical activities on one of those days (minutes per day)?,PMI: Skip,807,242,0.299876084,585,222,0.379487179,0.268262794,0.331489374,0.34016441,0.418809948
903642,903096,How much time did you usually spend sitting on one of those days (minutes per day)?,PMI: Skip,552,401,0.726449275,552,401,0.726449275,0.689261505,0.763637045,0.689261505,0.763637045
903634,903096,How much time did you usually spend doing moderate physical activities on one of those days (hours per day)?,PMI: Skip,475,219,0.461052632,475,219,0.461052632,0.416224595,0.505880669,0.416224595,0.505880669
1310136,1310129,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?","Yes, at home full time",730,329,0.450684932,468,245,0.523504274,0.414591021,0.486778843,0.478254669,0.568753879
1310136,1310130,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?","Yes, at home part of the time",730,191,0.261643836,468,151,0.322649573,0.229759684,0.293527988,0.280295282,0.365003864
1310136,1310114,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?","No, at care, school or college full time",730,133,0.182191781,468,102,0.217948718,0.154190572,0.21019299,0.180544555,0.255352881
1310136,713887,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?","Yes, but not at home",730,75,0.102739726,468,62,0.132478632,0.080714768,0.124764684,0.101764505,0.163192759
1310138,1310112,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",Much more,519,217,0.418111753,357,167,0.467787115,0.375676148,0.460547358,0.416028719,0.519545511
1310139,1310112,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",Much more,519,189,0.36416185,357,144,0.403361345,0.322763319,0.405560381,0.352473177,0.454249513
1310139,45879534,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",About the same,519,182,0.350674374,357,136,0.380952381,0.309621109,0.391727639,0.33057781,0.431326952
1310138,45879534,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",About the same,519,168,0.323699422,357,131,0.366946779,0.283445773,0.363953071,0.316950735,0.416942823
1310139,1310073,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",A little more,519,104,0.200385356,357,85,0.238095238,0.165947368,0.234823344,0.193913816,0.28227666
1310138,1310073,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",A little more,519,87,0.167630058,357,75,0.210084034,0.135493559,0.199766557,0.167826811,0.252341257
1332849,9448,How long has it been since you last smoked?,year,456,409,0.896929825,332,298,0.897590361,0.869022937,0.924836713,0.864977525,0.930203197
1332849,9580,How long has it been since you last smoked?,month,456,33,0.072368421,332,29,0.087349398,0.048587538,0.096149304,0.056978245,0.117720551
903633,903096,How much time did you usually spend doing vigorous physical activities on one of those days (hours per day)?,PMI: Skip,331,162,0.489425982,331,162,0.489425982,0.435573346,0.543278618,0.435573346,0.543278618
1310060,45883772,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",All of the time,374,138,0.368983957,309,122,0.394822006,0.320080874,0.41788704,0.340320175,0.449323837
1310060,903096,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",PMI: Skip,374,132,0.352941176,309,113,0.365695793,0.304508849,0.401373503,0.311995379,0.419396207
1310060,45879199,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",Most of the time,374,40,0.106951872,309,40,0.129449838,0.075630273,0.138273471,0.092020124,0.166879552
1310060,45879198,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",Some of the time,374,34,0.090909091,309,32,0.103559871,0.061773783,0.120044399,0.069587548,0.137532194
1310060,45876662,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",Never,374,29,0.077540107,309,26,0.084142395,0.050435118,0.104645096,0.053190284,0.115094506
715721,903096,Enter the number of years,PMI: Skip,413,51,0.123486683,302,48,0.158940397,0.091757244,0.155216122,0.117704527,0.200176267
1332824,45878245,Did you use prescription sedatives or prescription sleeping pills in any way a doctor did not direct you to use it?,No,199,179,0.899497487,140,130,0.928571429,0.857723109,0.941271865,0.885910755,0.971232103
1332826,1332791,Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?,The same as usual,199,123,0.618090452,140,94,0.671428571,0.550586713,0.685594191,0.593625116,0.749232026
1332752,45876837,How often did you use prescription sedatives or prescription sleeping pills?,Daily,199,80,0.40201005,140,58,0.414285714,0.333888118,0.470131982,0.332688193,0.495883235
1332826,1332799,Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?,More often than usual,199,56,0.281407035,140,42,0.3,0.218928547,0.343885523,0.224090921,0.375909079
1332752,1332727,How often did you use prescription sedatives or prescription sleeping pills?,Only a few times,199,43,0.216080402,140,40,0.285714286,0.158897656,0.273263148,0.210882513,0.360546059
1332752,1333307,How often did you use prescription sedatives or prescription sleeping pills?,1-5 times per week,199,39,0.195979899,140,34,0.242857143,0.140827961,0.251131837,0.171826061,0.313888225
1332752,45882429,How often did you use prescription sedatives or prescription sleeping pills?,1-3 times per month,199,33,0.165829146,140,25,0.178571429,0.114154264,0.217504028,0.115129707,0.242013151
1310067,1310117,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?",Religious/spiritual gathering,183,77,0.420765027,133,64,0.481203008,0.349238069,0.492291985,0.396287861,0.566118155
1310067,45878142,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?",Other,183,39,0.213114754,133,37,0.278195489,0.153783298,0.27244621,0.202038965,0.354352013
1310067,1310045,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?","Community events (concerts, sporting events, etc.)",183,28,0.153005464,133,26,0.195488722,0.100848017,0.205162911,0.128090383,0.262887061
1310067,1310046,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?","Family gathering (wedding, graduation, funeral, etc.)",183,26,0.142076503,133,22,0.165413534,0.09149311,0.192659896,0.10226788,0.228559188
1310062,45883772,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. How often did you wear a face mask or face covering?",All of the time,153,63,0.411764706,133,56,0.421052632,0.33378125,0.489748162,0.337143349,0.504961915
1310062,903096,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. How often did you wear a face mask or face covering?",PMI: Skip,153,36,0.235294118,133,36,0.270676692,0.168080832,0.302507404,0.195166122,0.346187262
1332800,45877994,Did your use include smoking cannabis?,Yes,183,131,0.715846995,132,95,0.71969697,0.650502534,0.781191456,0.643075609,0.796318331
1332801,1332791,Do you think you have used more or less cannabis in the past month than you used to?,The same as usual,183,86,0.469945355,132,65,0.492424242,0.397633991,0.542256719,0.407137549,0.577710935
1333013,1332727,How often did you use cannabis?,Only a few times,183,65,0.355191257,132,54,0.409090909,0.285853603,0.424528911,0.325216132,0.492965686
1332801,1332799,Do you think you have used more or less cannabis in the past month than you used to?,More often than usual,183,60,0.327868852,132,51,0.386363636,0.259854645,0.395883059,0.303299262,0.46942801
1332800,45878245,Did your use include smoking cannabis?,No,183,52,0.284153005,132,41,0.310606061,0.218808544,0.349497466,0.23166557,0.389546552
1332801,1332798,Do you think you have used more or less cannabis in the past month than you used to?,Less often than usual,183,36,0.196721311,132,35,0.265151515,0.139126763,0.254315859,0.189849415,0.340453615
1333013,45876837,How often did you use cannabis?,Daily,183,45,0.245901639,132,35,0.265151515,0.183511312,0.308291966,0.189849415,0.340453615
1333013,1333307,How often did you use cannabis?,1-5 times per week,183,38,0.207650273,132,30,0.227272727,0.148881414,0.266419132,0.155782297,0.298763157
1333013,45882429,How often did you use cannabis?,1-3 times per month,183,34,0.18579235,132,29,0.21969697,0.129441035,0.242143665,0.149064432,0.290329508
1332832,45878245,Did your use include smoking prescription opioids?,No,120,118,0.983333333,93,92,0.989247312,0.960428231,1.006238435,0.968286042,1.010208582
1333018,45878245,Did you use prescription opioids in any way a doctor did not direct you to use it?,No,120,112,0.933333333,93,87,0.935483871,0.888702989,0.977963677,0.885554175,0.985413567
1333019,1332791,Do you think you have used more or less prescription opioids in the past month than you used to?,The same as usual,120,70,0.583333333,93,54,0.580645161,0.495124871,0.671541795,0.480356264,0.680934058
1332795,45876837,How often did you use prescription opioids?,Daily,120,48,0.4,93,36,0.387096774,0.312347745,0.487652255,0.288101981,0.486091567
1333019,1332798,Do you think you have used more or less prescription opioids in the past month than you used to?,Less often than usual,120,31,0.258333333,93,27,0.290322581,0.180017048,0.336649618,0.198070213,0.382574949
1332795,1332727,How often did you use prescription opioids?,Only a few times,120,27,0.225,93,25,0.268817204,0.150286414,0.299713586,0.178712361,0.358922047
1332795,45882429,How often did you use prescription opioids?,1-3 times per month,120,26,0.216666667,93,21,0.225806452,0.142956597,0.290376737,0.14082981,0.310783094
1332806,45878245,Did you use prescription stimulants in any way a doctor did not direct you to use it?,No,72,60,0.833333333,49,42,0.857142857,0.747250689,0.919415977,0.759165067,0.955120647
1332807,1332791,Do you think you have used more or less prescription stimulants in the past month than you used to?,The same as usual,72,50,0.694444444,49,37,0.755102041,0.588043448,0.80084544,0.634696781,0.875507301
1332755,45876837,How often did you use prescription stimulants?,Daily,72,50,0.694444444,49,35,0.714285714,0.588043448,0.80084544,0.587796931,0.840774497
1310053,45883772,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties). How often did you wear a face mask or face covering?",All of the time,56,37,0.660714286,48,32,0.666666667,0.536707995,0.784720577,0.533308008,0.800025326
1332756,9448,How long has it been since you last used an electronic nicotine product?,year,44,30,0.681818182,37,26,0.702702703,0.544194325,0.819442039,0.555427875,0.849977531
