question_concept_id,responce_concpet_id,Question,Response removed due to invalid value,q_cnt,a_cnt,ev_prop,q_pt,a_pt,pt_prop,ev_lower_confidence_interval,ev_upper_confidence_interval,pt_lower_confidence_interval,pt_upper_confidence_interval
1333121,903096,"In the past 2 weeks, how often have you been bothered by the following problem? Becoming easily annoyed or irritable.",PMI: Skip,117622,840,0.007141521,69144,820,0.011859308,0.006660302,0.00762274,0.011052426,0.01266619
1333221,903096,Choose the answer that is true for you in the past month. I am an outgoing person.,PMI: Skip,117622,839,0.007133019,69144,812,0.011743608,0.006652084,0.007613954,0.010940625,0.012546591
1333298,45883856,"In your day-to-day life, how often did this happen to you during the past month? You are called names or insulted.",Almost every day,117622,830,0.007056503,69144,709,0.010253963,0.006578136,0.00753487,0.009503069,0.011004857
1332745,903096,"Do you regularly take immunosuppressant medications (including steroids, methotrexate, biologic agents)?",PMI: Skip,117622,718,0.0061043,69144,704,0.01018165,0.005659165,0.006549435,0.009433381,0.010929919
1332750,903096,Choose the answer that best describes how you felt in the past month. To what extent do you feel your life to be meaningful?,PMI: Skip,117622,701,0.005959769,69144,689,0.009964711,0.005519903,0.006399635,0.009224376,0.010705046
1333289,903096,"Think about the time you spent walking in the last 7 days. During the last 7 days, did you walk for at least 10 minutes at a time?",PMI: Skip,117622,697,0.005925762,69144,680,0.009834548,0.005487145,0.006364379,0.009099015,0.010570081
1332749,903096,"Choose the answer that best describes how you felt in the past month. In general, how happy are you?",PMI: Skip,117622,672,0.005713217,69144,665,0.00961761,0.005282492,0.006143942,0.008890155,0.010345065
1332833,1177221,What is your current marital status?,I prefer not to answer,117622,775,0.006588903,69144,640,0.009256045,0.006126549,0.007051257,0.008542265,0.009969825
1333292,903096,"In the past 7 days, I felt watchful or on-guard.",PMI: Skip,117622,623,0.005296628,69144,611,0.008836631,0.004881817,0.005711439,0.008139063,0.009534199
1333303,903096,"In the past 7 days, I thought about COVID-19 when I didn't mean to.",PMI: Skip,117622,614,0.005220112,69144,605,0.008749855,0.004808292,0.005631932,0.00805569,0.00944402
1332750,1177221,Choose the answer that best describes how you felt in the past month. To what extent do you feel your life to be meaningful?,I prefer not to answer,117622,599,0.005092585,69144,566,0.008185815,0.004685801,0.005499369,0.007514205,0.008857425
1332744,903096,Are you currently on chemotherapy or immunotherapy?,PMI: Skip,117622,542,0.004607982,69144,534,0.007723013,0.004220942,0.004995022,0.007070513,0.008375513
1332833,903096,What is your current marital status?,PMI: Skip,117622,477,0.004055364,69144,465,0.006725095,0.003692172,0.004418556,0.006115902,0.007334288
1333293,45883856,"In your day-to-day life, how often did this happen to you during the past month? You are threatened or harassed.",Almost every day,117622,506,0.004301916,69144,432,0.006247831,0.003927893,0.004675939,0.005660511,0.006835151
1332749,1177221,"Choose the answer that best describes how you felt in the past month. In general, how happy are you?",I prefer not to answer,117622,441,0.003749299,69144,422,0.006103205,0.003400027,0.004098571,0.005522681,0.006683729
1333017,1333161,"In the past month, have you used any of the following drugs? Select all that apply.","Hallucinogens (for example, LSD, acid, Molly, mushrooms, PCP, Special K, ecstasy, Peyote, DMT, Foxy, etc)",123878,457,0.003689113,69144,384,0.005553627,0.003351508,0.004026718,0.004999703,0.006107551
1333017,1333154,"In the past month, have you used any of the following drugs? Select all that apply.","Cocaine (also called coke, crack, free base, coca paste, etc)",123878,339,0.002736563,69144,275,0.003977207,0.002445653,0.003027473,0.003508076,0.004446338
1333017,1333103,"In the past month, have you used any of the following drugs? Select all that apply.","Methamphetamine (also called meth, crank, ice, crystal meth, glass, etc)",123878,272,0.002195709,69144,201,0.002906977,0.001935057,0.002456361,0.002505686,0.003308268
1333017,1333158,"In the past month, have you used any of the following drugs? Select all that apply.","Inhalants (for example, nitrous oxide, glue, gas, paint thinner, etc)",123878,141,0.001138217,69144,116,0.001677658,0.000950451,0.001325983,0.001372617,0.001982699
1333017,1333153,"In the past month, have you used any of the following drugs? Select all that apply.",Synthetic marijuana or fake weed (also called K2 or Spice),123878,37,2.99E-04,69144,35,5.06E-04,0.000202723,0.000395277,0.000338376,0.000673624
1333017,1333157,"In the past month, have you used any of the following drugs? Select all that apply.","Synthetic stimulants (also called bath salts, flakka, etc)",123878,38,3.07E-04,69144,33,4.77E-04,0.000209444,0.000404556,0.000314248,0.000639752
1333017,45876772,"In the past month, have you used any of the following drugs? Select all that apply.",Heroin,123878,29,2.34E-04,69144,27,3.90E-04,0.000148826,0.000319174,0.00024283,0.00053717
903630,NA,How much time did you usually spend walking on one of those days (minutes per day)?,NA,95682,74126,0.774712067,59053,49162,0.832506393,0.772064956,0.777359178,0.829494635,0.835518151
903630,903096,How much time did you usually spend walking on one of those days (minutes per day)?,PMI: Skip,95682,21556,0.225287933,59053,19353,0.327722554,0.222640822,0.227935044,0.323936781,0.331508327
1310142,702690,Do you plan to get the flu vaccine this season?,"No, I received it more than a month ago",84116,51423,0.611334348,57514,37331,0.649076747,0.608040252,0.614628444,0.645176291,0.652977203
1310142,45877994,Do you plan to get the flu vaccine this season?,Yes,84116,15077,0.179240573,57514,13079,0.227405501,0.176648574,0.181832572,0.223979894,0.230831108
1310142,45878245,Do you plan to get the flu vaccine this season?,No,84116,12498,0.148580532,57514,8236,0.143199917,0.146176936,0.150984128,0.140337239,0.146062595
1310142,45876636,Do you plan to get the flu vaccine this season?,Don't know,84116,4806,0.057135384,57514,3846,0.066870675,0.055566879,0.058703889,0.064829172,0.068912178
1310142,903096,Do you plan to get the flu vaccine this season?,PMI: Skip,84116,312,0.003709164,57514,309,0.005372605,0.003298355,0.004119973,0.004775179,0.005970031
903641,NA,How much time did you usually spend sitting on one of those days (hours per day)?,NA,92405,88458,0.957285861,57285,55115,0.962119228,0.955982073,0.958589649,0.960555895,0.963682561
903641,903096,How much time did you usually spend sitting on one of those days (hours per day)?,PMI: Skip,92405,3943,0.042670851,57285,3738,0.065252684,0.041367694,0.043974008,0.063230252,0.067275116
903629,NA,How much time did you usually spend doing moderate physical activities on one of those those days (minutes per day)?,NA,71891,53373,0.742415601,46862,37716,0.804831207,0.739218958,0.745612244,0.801242853,0.808419561
903629,903096,How much time did you usually spend doing moderate physical activities on one of those those days (minutes per day)?,PMI: Skip,71891,18518,0.257584399,46862,16900,0.360633349,0.254387756,0.260781042,0.356285789,0.364980909
903635,NA,How much time did you usually spend walking on one of those days (hours per day)?,NA,35483,22447,0.6326128,35483,22447,0.6326128,0.627596668,0.637628932,0.627596668,0.637628932
903635,903096,How much time did you usually spend walking on one of those days (hours per day)?,PMI: Skip,35483,13036,0.3673872,35483,13036,0.3673872,0.362371068,0.372403332,0.362371068,0.372403332
903631,NA,How much time did you usually spend doing vigorous physical activities on one of those days (minutes per day)?,NA,50463,36082,0.715018925,34440,26470,0.768583043,0.711080448,0.718957402,0.764128948,0.773037138
903631,903096,How much time did you usually spend doing vigorous physical activities on one of those days (minutes per day)?,PMI: Skip,50463,14381,0.284981075,34440,13273,0.38539489,0.281042598,0.288919552,0.380254837,0.390534943
1310052,45883772,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home. How often did you wear a face mask or face covering?",All of the time,48283,26708,0.553155355,31451,19194,0.610282662,0.548720772,0.557589938,0.604892879,0.615672445
1310052,903096,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home. How often did you wear a face mask or face covering?",PMI: Skip,48283,12017,0.248886772,31451,9804,0.311722998,0.245030172,0.252743372,0.306603859,0.316842137
1310052,45879199,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home. How often did you wear a face mask or face covering?",Most of the time,48283,6500,0.134622952,31451,5359,0.170392038,0.131578471,0.137667433,0.166236838,0.174547238
1310052,45879198,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home. How often did you wear a face mask or face covering?",Some of the time,48283,2362,0.04891991,31451,1930,0.061365298,0.046995922,0.050843898,0.058712888,0.064017708
1310052,45876662,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home. How often did you wear a face mask or face covering?",Never,48283,489,0.010127788,31451,402,0.012781788,0.009234693,0.011020883,0.011540327,0.014023249
1310052,903072,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home. How often did you wear a face mask or face covering?",PMI: Does Not Apply To Me,48283,207,0.004287223,31451,191,0.006072939,0.003704441,0.004870005,0.005214306,0.006931572
903642,903096,How much time did you usually spend sitting on one of those days (minutes per day)?,PMI: Skip,30858,22098,0.716118997,30858,22098,0.716118997,0.711088337,0.721149657,0.711088337,0.721149657
903642,NA,How much time did you usually spend sitting on one of those days (minutes per day)?,NA,30858,8760,0.283881003,30858,8760,0.283881003,0.278850343,0.288911663,0.278850343,0.288911663
1310051,903096,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",PMI: Skip,41068,12244,0.298139671,30426,10296,0.338394794,0.293715504,0.302563838,0.333078158,0.34371143
1310051,45883772,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",All of the time,41068,11699,0.284868998,30426,10243,0.336652863,0.280503722,0.289234274,0.331342952,0.341962774
1310051,45879199,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",Most of the time,41068,6996,0.170351612,30426,6342,0.20844015,0.166715674,0.17398755,0.203876018,0.213004282
1310051,45879198,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",Some of the time,41068,5352,0.130320444,30426,4783,0.157201078,0.12706446,0.133576428,0.153111152,0.161291004
1310051,45876662,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",Never,41068,4359,0.106141034,30426,3728,0.122526786,0.10316202,0.109120048,0.118842459,0.126211113
1310051,903072,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",PMI: Does Not Apply To Me,41068,418,0.010178241,30426,401,0.013179518,0.009207483,0.011148999,0.011898089,0.014460947
1332769,1332766,Who do you know who has died? Check all that apply.,Friend,56745,22004,0.387769848,29890,14814,0.495617263,0.383760916,0.39177878,0.489949151,0.501285375
1332769,45878142,Who do you know who has died? Check all that apply.,Other,56745,20383,0.359203454,29890,14179,0.4743727,0.355256022,0.363150886,0.46871182,0.48003358
1332769,1332778,Who do you know who has died? Check all that apply.,Neighbor,56745,4779,0.084218874,29890,3554,0.118902643,0.081933881,0.086503867,0.115233262,0.122572024
1332769,1333302,Who do you know who has died? Check all that apply.,Co-worker,56745,4540,0.080007049,29890,3244,0.108531281,0.07777481,0.082239288,0.10500501,0.112057552
1332769,903096,Who do you know who has died? Check all that apply.,PMI: Skip,56745,1364,0.02403736,29890,1232,0.041217799,0.022777146,0.025297574,0.038964144,0.043471454
1332769,1332759,Who do you know who has died? Check all that apply.,Parent,56745,1066,0.018785796,29890,722,0.024155236,0.017668724,0.019902868,0.022414707,0.025895765
1332769,1332760,Who do you know who has died? Check all that apply.,Grandparent,56745,947,0.016688695,29890,695,0.023251924,0.015634694,0.017742696,0.02154346,0.024960388
1332769,1332765,Who do you know who has died? Check all that apply.,Sibling (brother or sister),56745,734,0.01293506,29890,525,0.017564403,0.012005363,0.013864757,0.0160752,0.019053606
1332769,1177221,Who do you know who has died? Check all that apply.,I prefer not to answer,56745,388,0.006837607,29890,364,0.012177986,0.006159581,0.007515633,0.010934582,0.01342139
1332769,1332758,Who do you know who has died? Check all that apply.,"Spouse, partner, boyfriend, girlfriend",56745,437,0.007701119,29890,359,0.012010706,0.006981865,0.008420373,0.010775767,0.013245645
1332769,1332764,Who do you know who has died? Check all that apply.,Child,56745,103,0.001815138,29890,90,0.00301104,0.001464915,0.002165361,0.002389901,0.003632179
1310056,45883772,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",All of the time,36783,21027,0.571649947,27380,16860,0.61577794,0.566592993,0.576706901,0.610016453,0.621539427
1310056,903096,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",PMI: Skip,36783,10278,0.279422559,27380,8715,0.318298028,0.274836965,0.284008153,0.312780486,0.32381557
1310056,45879199,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",Most of the time,36783,3386,0.092053394,27380,3080,0.112490869,0.089098958,0.09500783,0.108748243,0.116233495
1310056,45879198,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",Some of the time,36783,1620,0.044042085,27380,1396,0.050986121,0.041945184,0.046138986,0.048380606,0.053591636
1310056,45876662,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",Never,36783,385,0.010466792,27380,318,0.011614317,0.00942676,0.011506824,0.01034523,0.012883404
1310056,903072,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",PMI: Does Not Apply To Me,36783,87,0.002365223,27380,86,0.003140979,0.001868806,0.00286164,0.002478182,0.003803776
903634,NA,How much time did you usually spend doing moderate physical activities on one of those days (hours per day)?,NA,26649,15526,0.58261098,26649,15526,0.58261098,0.576690356,0.588531604,0.576690356,0.588531604
903634,903096,How much time did you usually spend doing moderate physical activities on one of those days (hours per day)?,PMI: Skip,26649,11123,0.41738902,26649,11123,0.41738902,0.411468396,0.423309644,0.411468396,0.423309644
903633,NA,How much time did you usually spend doing vigorous physical activities on one of those days (hours per day)?,NA,19725,10303,0.522332066,19725,10303,0.522332066,0.515361373,0.529302759,0.515361373,0.529302759
903633,903096,How much time did you usually spend doing vigorous physical activities on one of those days (hours per day)?,PMI: Skip,19725,9422,0.477667934,19725,9422,0.477667934,0.470697241,0.484638627,0.470697241,0.484638627
713888,1310107,When did your COVID-19 symptoms begin?,January or February 2020,24948,8992,0.360429694,16701,6155,0.368540806,0.354471911,0.366387477,0.361224493,0.375857119
713888,1310109,When did your COVID-19 symptoms begin?,March or April 2020,24948,5704,0.228635562,16701,3774,0.225974493,0.223424432,0.233846692,0.219631646,0.23231734
713888,836874,When did your COVID-19 symptoms begin?,November or December 2020,24948,3615,0.144901395,16701,2989,0.178971319,0.140533476,0.149269314,0.173157684,0.184784954
713888,1310118,When did your COVID-19 symptoms begin?,September or October 2020,24948,2487,0.09968735,16701,1873,0.112148973,0.095969885,0.103404815,0.107363283,0.116934663
713888,1310108,When did your COVID-19 symptoms begin?,July or August 2020,24948,1301,0.052148469,16701,956,0.057242081,0.049389663,0.054907275,0.053718902,0.06076526
713888,713887,When did your COVID-19 symptoms begin?,"Yes, but not at home",24948,884,0.035433702,16701,884,0.052930962,0.033139643,0.037727761,0.049535315,0.056326609
713888,903096,When did your COVID-19 symptoms begin?,PMI: Skip,24948,947,0.037958955,16701,847,0.050715526,0.035587668,0.040330242,0.047387816,0.054043236
713888,1310110,When did your COVID-19 symptoms begin?,May or June 2020,24948,1018,0.040804874,16701,763,0.045685887,0.038349941,0.043259807,0.042519139,0.048852635
1310136,1310129,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?","Yes, at home full time",26018,12393,0.476324083,16011,8498,0.530760102,0.47025541,0.482392756,0.523029996,0.538490208
1310136,1310130,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?","Yes, at home part of the time",26018,6068,0.233223153,16011,4550,0.284179627,0.228084711,0.238361595,0.277193486,0.291165768
1310136,1310114,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?","No, at care, school or college full time",26018,4856,0.186640018,16011,3568,0.222846793,0.181905727,0.191374309,0.216400718,0.229292868
1310136,713887,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?","Yes, but not at home",26018,2623,0.100814821,16011,2006,0.125288864,0.097156364,0.104473278,0.120161107,0.130416621
1310136,903096,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?",PMI: Skip,26018,78,0.002997925,16011,77,0.004809194,0.002333617,0.003662233,0.003737605,0.005880783
1332849,9448,How long has it been since you last smoked?,year,19779,17925,0.90626422,13960,12627,0.904512894,0.90220235,0.91032609,0.899637776,0.909388012
1332849,9580,How long has it been since you last smoked?,month,19779,1350,0.068254209,13960,1101,0.078868195,0.064739743,0.071768675,0.074397066,0.083339324
1332849,8511,How long has it been since you last smoked?,week,19779,410,0.020729056,13960,389,0.02786533,0.018743477,0.022714635,0.025135091,0.030595569
1332849,903096,How long has it been since you last smoked?,PMI: Skip,19779,94,0.004752515,13960,93,0.006661891,0.003794057,0.005710973,0.005312454,0.008011328
715721,NA,Enter the number of years,NA,18036,16400,0.909292526,12712,11692,0.919760856,0.905101201,0.913483851,0.915038358,0.924483354
715721,903096,Enter the number of years,PMI: Skip,18036,1636,0.090707474,12712,1463,0.115088106,0.086516149,0.094898799,0.10954049,0.120635722
1310138,1310112,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",Much more,18425,7529,0.408629579,12021,5474,0.45536977,0.401531529,0.415727629,0.446467295,0.464272245
1310139,1310112,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",Much more,18425,6475,0.351424695,12021,4718,0.392479827,0.344531181,0.358318209,0.38375078,0.401208874
1310139,45879534,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",About the same,18425,6478,0.351587517,12021,4702,0.391148823,0.344693271,0.358481763,0.382425049,0.399872597
1310138,45879534,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",About the same,18425,5501,0.298561737,12021,4137,0.344147741,0.291953948,0.305169526,0.335654895,0.352640587
1310139,1310073,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",A little more,18425,3964,0.215142469,12021,3134,0.260710423,0.20920908,0.221075858,0.252862327,0.268558519
1310138,1310073,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",A little more,18425,3987,0.216390773,12021,3116,0.259213044,0.210444929,0.222336617,0.251379597,0.267046491
1310138,1310111,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",Much less,18425,832,0.045156038,12021,745,0.061974877,0.042157784,0.048154292,0.057664722,0.066285032
1310139,1310111,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",Much less,18425,790,0.042876526,12021,698,0.058065053,0.039951443,0.045801609,0.053884385,0.062245721
1310139,1310072,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",A little less,18425,388,0.021058345,12021,364,0.030280343,0.018985175,0.023131515,0.027217101,0.033343585
1310138,1310072,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",A little less,18425,348,0.018887381,12021,333,0.027701522,0.016921806,0.020852956,0.024767729,0.030635315
1310139,903096,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",PMI: Skip,18425,330,0.017910448,12021,309,0.025705016,0.015995429,0.019825467,0.022876022,0.02853401
1310138,903096,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",PMI: Skip,18425,228,0.012374491,12021,215,0.017885367,0.010778229,0.013970753,0.015516134,0.0202546
1310060,45883772,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",All of the time,11687,4253,0.363908616,9569,3776,0.394607587,0.355185885,0.372631347,0.384814581,0.404400593
1310060,903096,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",PMI: Skip,11687,3824,0.327201164,9569,3388,0.354059985,0.318694748,0.33570758,0.344478136,0.363641834
1310060,45879199,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",Most of the time,11687,1470,0.125780782,9569,1371,0.143275159,0.119768852,0.131792712,0.13625542,0.150294898
1310060,45879198,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",Some of the time,11687,1235,0.10567297,9569,1130,0.118089665,0.100099487,0.111246453,0.111623706,0.124555624
1310060,45876662,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",Never,11687,887,0.075896295,9569,769,0.080363674,0.071094902,0.080697688,0.074916732,0.085810616
1333235,1333026,Which of the following symptoms did you have? (select all that apply).,Unusual fatigue,59282,6574,0.110893695,9120,5744,0.629824561,0.108366045,0.113421345,0.619914775,0.639734347
1333235,45883730,Which of the following symptoms did you have? (select all that apply).,Headache,59282,5377,0.090702068,9120,4730,0.518640351,0.088390278,0.093013858,0.508385752,0.52889495
1333235,1332779,Which of the following symptoms did you have? (select all that apply).,Runny or stuffy nose,59282,5224,0.088121183,9120,4630,0.507675439,0.085839289,0.090403077,0.497414916,0.517935962
1333235,1332836,Which of the following symptoms did you have? (select all that apply).,Sore or painful throat,59282,4382,0.073917884,9120,3891,0.426644737,0.071811749,0.076024019,0.416494042,0.436795432
1333235,1332834,Which of the following symptoms did you have? (select all that apply).,A fever/feverish,59282,4233,0.071404474,9120,3796,0.41622807,0.069331649,0.073477299,0.406111391,0.426344749
1333235,1332774,Which of the following symptoms did you have? (select all that apply).,Cough,59282,4160,0.070173071,9120,3722,0.408114035,0.068116835,0.072229307,0.398027071,0.418200999
1333235,1333131,Which of the following symptoms did you have? (select all that apply).,Unusually strong muscle pains/aches,59282,3957,0.06674876,9120,3508,0.384649123,0.064739632,0.068757888,0.374664206,0.39463404
1333235,1310075,Which of the following symptoms did you have? (select all that apply).,Chills or shivers (feeling too cold),59282,2840,0.047906616,9120,2617,0.286951754,0.046187425,0.049625807,0.277668193,0.296235315
1333235,1332726,Which of the following symptoms did you have? (select all that apply).,Skipping meals,59282,2785,0.046978847,9120,2513,0.275548246,0.045275555,0.048682139,0.266378565,0.284717927
1333235,45884747,Which of the following symptoms did you have? (select all that apply).,Diarrhea,59282,2645,0.044617253,9120,2390,0.262061404,0.042955269,0.046279237,0.25303609,0.271086718
1333235,1333230,Which of the following symptoms did you have? (select all that apply).,Difficulty breathing or shortness of breath,59282,2668,0.045005229,9120,2377,0.260635965,0.043336374,0.046674084,0.251626541,0.269645389
1333235,1333255,Which of the following symptoms did you have? (select all that apply).,Dizziness or light-headedness,59282,2496,0.042103843,9120,2238,0.245394737,0.040487227,0.043720459,0.236563059,0.254226415
1333235,1332786,Which of the following symptoms did you have? (select all that apply).,Loss of smell or taste,59282,2036,0.03434432,9120,1882,0.206359649,0.032878349,0.035810291,0.198053974,0.214665324
1333235,45882288,Which of the following symptoms did you have? (select all that apply).,Nausea,59282,2074,0.034985324,9120,1874,0.205482456,0.033506227,0.036464421,0.197189874,0.213775038
1333235,1333129,Which of the following symptoms did you have? (select all that apply).,Unusual chest pain or tightness in your chest,59282,1934,0.032623731,9120,1755,0.192434211,0.031193681,0.034053781,0.18434361,0.200524812
1333235,1333010,Which of the following symptoms did you have? (select all that apply).,Unusually hoarse voice,59282,1438,0.024256941,9120,1324,0.145175439,0.023018508,0.025495374,0.137945481,0.152405397
1333235,1333228,Which of the following symptoms did you have? (select all that apply).,Unusual abdominal pain or stomach ache,59282,1450,0.024459364,9120,1319,0.144627193,0.023215904,0.025702824,0.137408586,0.1518458
1333235,1333128,Which of the following symptoms did you have? (select all that apply).,"Unusual eye soreness or discomfort (eg, light sensitivity or excessive tears)",59282,1445,0.024375021,9120,1297,0.142214912,0.023133653,0.025616389,0.135046673,0.149383151
1333235,1333171,Which of the following symptoms did you have? (select all that apply).,"Confusion, disorientation, or drowsiness",59282,994,0.016767316,9120,916,0.100438596,0.01573373,0.017800902,0.094269573,0.106607619
1333235,1333172,Which of the following symptoms did you have? (select all that apply).,"Raised, red, itchy, welts on the skin or sudden swelling of the face or lips",59282,335,0.005650956,9120,316,0.034649123,0.00504754,0.006254372,0.030895597,0.038402649
1333235,903096,Which of the following symptoms did you have? (select all that apply).,PMI: Skip,59282,99,0.001669984,9120,99,0.010855263,0.001341299,0.001998669,0.00872859,0.012981936
1333235,1333173,Which of the following symptoms did you have? (select all that apply).,"Red/purple sores or blisters on your feet, including your toes",59282,86,0.001450693,9120,78,0.008552632,0.001144314,0.001757072,0.006662747,0.010442517
1333235,1333170,Which of the following symptoms did you have? (select all that apply).,"None of the above (if selected, no other response options are available",59282,50,8.43E-04,9120,50,0.005482456,0.000609376,0.001076624,0.003966996,0.006997916
1332800,45877994,Did your use include smoking cannabis?,Yes,11770,7708,0.654885302,8045,5408,0.672218769,0.646296666,0.663473938,0.661961484,0.682476054
1332801,1332791,Do you think you have used more or less cannabis in the past month than you used to?,The same as usual,11770,5363,0.455649958,8045,4035,0.50155376,0.446652607,0.464647309,0.490627967,0.512479553
1332801,1332799,Do you think you have used more or less cannabis in the past month than you used to?,More often than usual,11770,4337,0.368479184,8045,3439,0.427470479,0.359764329,0.377194039,0.416660196,0.438280762
1332800,45878245,Did your use include smoking cannabis?,No,11770,4024,0.341886151,8045,2910,0.361715351,0.333316737,0.350455565,0.351215679,0.372215023
1333013,1332727,How often did you use cannabis?,Only a few times,11770,3181,0.270263381,8045,2725,0.338719702,0.262240386,0.278286376,0.328377855,0.349061549
1333013,45876837,How often did you use cannabis?,Daily,11770,3714,0.315548003,8045,2501,0.310876321,0.307152164,0.323943842,0.300762216,0.320990426
1333013,1333307,How often did you use cannabis?,1-5 times per week,11770,2767,0.23508921,8045,2087,0.259415786,0.227428278,0.242750142,0.249837882,0.26899369
1332801,1332798,Do you think you have used more or less cannabis in the past month than you used to?,Less often than usual,11770,2011,0.170858114,8045,1784,0.221752641,0.164058377,0.177657851,0.212674889,0.230830393
1333013,45882429,How often did you use cannabis?,1-3 times per month,11770,2062,0.175191164,8045,1715,0.213175886,0.16832376,0.182058568,0.204226506,0.222125266
1332801,903096,Do you think you have used more or less cannabis in the past month than you used to?,PMI: Skip,11770,59,0.005012744,8045,59,0.007333748,0.003736874,0.006288614,0.005469303,0.009198193
1333013,903096,How often did you use cannabis?,PMI: Skip,11770,46,0.003908241,8045,45,0.005593536,0.002781043,0.005035439,0.003963826,0.007223246
1332800,903096,Did your use include smoking cannabis?,PMI: Skip,11770,38,0.003228547,8045,38,0.004723431,0.002203695,0.004253399,0.003225176,0.006221686
1332824,45878245,Did you use prescription sedatives or prescription sleeping pills in any way a doctor did not direct you to use it?,No,9192,8649,0.940926893,6487,6170,0.951133035,0.936107238,0.945746548,0.945886719,0.956379351
1332826,1332791,Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?,The same as usual,9192,5986,0.651218451,6487,4473,0.689532912,0.641475664,0.660961238,0.678273611,0.700792213
1332752,45876837,How often did you use prescription sedatives or prescription sleeping pills?,Daily,9192,4039,0.439403829,6487,2860,0.440881764,0.429257707,0.449549951,0.428799758,0.45296377
1332826,1332799,Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?,More often than usual,9192,2130,0.231723238,6487,1733,0.267149684,0.223097689,0.240348787,0.256382277,0.277917091
